"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2023-02-20","2069.67","2069.78","2040.18","2046.81","-1.14 %","1,947,623,993.42"
"NEPSE","2023-02-22","2049.65","2084.04","2048.11","2080.38","1.64 %","1,803,282,180.68"
"NEPSE","2023-02-23","2078.48","2078.48","2014.6","2022.64","-2.78 %","2,522,713,153.88"
"NEPSE","2023-02-26","2016.54","2029.66","1961.24","2027.19","0.22 %","2,525,071,806.13"
"NEPSE","2023-02-27","2029.23","2043.99","1990.27","2023.54","-0.18 %","1,893,736,365.84"
"NEPSE","2023-02-28","2024.82","2033.7","2013.25","2019.93","-0.18 %","1,387,865,515.75"
"NEPSE","2023-03-01","2020.72","2024.7","1994.46","1995.49","-1.21 %","1,288,363,424.63"
"NEPSE","2023-03-02","1995.3373","1996.4712","1966.9105","1967.4503","-1.41 %","28,656,085.50"
"NEPSE","2023-03-05","1967.4925","1975.93","1935.21","1938.25","-1.56 %","1,392,354,893.48"
"NEPSE","2023-03-07","1937.43","1964.08","1937.43","1952.66","0.74 %","1,204,409,411.62"
"NEPSE","2023-03-09","1955.57","2002.99","1955.55","2002.7","2.56 %","1,565,558,802.91"
"NEPSE","2023-03-12","2008.26","2017.3","1970.67","1975.89","-1.34 %","1,666,931,510.75"
"NEPSE","2023-03-13","1975.43","1977.52","1944.42","1951.21","-1.25 %","1,162,503,515.16"
"NEPSE","2023-03-14","1950.41","1965.19","1939.32","1953.06","0.09 %","1,135,925,357.91"
"NEPSE","2023-03-15","1953.96","1956.37","1926.57","1938.62","-0.74 %","1,202,141,882.65"
"NEPSE","2023-03-16","1938.62","1946.77","1919.93","1933.31","-0.27 %","1,141,455,062.50"
"NEPSE","2023-03-19","1933.23","1939.43","1922.22","1926.4","-0.36 %","1,069,804,825.13"
"NEPSE","2023-03-20","1926.28","1949.17","1925.41","1949.06","1.18 %","1,298,583,988.29"
"NEPSE","2023-03-22","1952.19","1962.94","1929.49","1933.29","-0.81 %","1,333,719,929.67"
"NEPSE","2023-03-23","1933.11","1933.56","1905.96","1915.14","-0.94 %","1,413,172,802.50"
"NEPSE","2023-03-26","1915.32","1915.41","1881.07","1888.27","-1.40 %","1,289,371,531.03"
"NEPSE","2023-03-27","1885.65","1907.04","1864.91","1906","0.94 %","1,382,767,991.84"
"NEPSE","2023-03-28","1910.35","1936.48","1906.4","1918.1","0.63 %","1,443,713,878.31"
"NEPSE","2023-03-29","1920.09","1922.04","1901.62","1919.42","0.05 %","816,219,129.76"
"NEPSE","2023-03-30","1920.01","1932.68","1905.12","1908.55","-0.57 %","899,532,139.40"
"NEPSE","2023-04-02","1910.49","1928.66","1883.2","1888.55","-1.05 %","1,207,122,600.13"
"NEPSE","2023-04-03","1888.61","1892.03","1865.96","1871.88","-0.88 %","920,249,011.54"
"NEPSE","2023-04-04","1872.65","1880.46","1856.35","1866.68","-0.28 %","917,610,296.04"
"NEPSE","2023-04-05","1866.83","1878.77","1857.54","1875.07","0.45 %","816,046,790.00"
"NEPSE","2023-04-06","1875.88","1889.07","1863.66","1866.79","-0.44 %","920,686,094.33"
"NEPSE","2023-04-09","1867.47","1869.43","1833.68","1838.48","-1.52 %","1,159,448,411.72"
"NEPSE","2023-04-10","1837.65","1851.49","1833.08","1844.02","0.30 %","911,976,049.12"
"NEPSE","2023-04-11","1845.65","1872.11","1844.41","1871.33","1.48 %","945,249,179.36"
"NEPSE","2023-04-12","1871.46","1963.89","1871.46","1963.55","4.93 %","1,976,076,732.34"
"NEPSE","2023-04-13","1973.09","1981.87","1928.93","1934.47","-1.48 %","1,653,334,665.77"
"NEPSE","2023-04-16","1934.51","1945.05","1918.52","1931.68","-0.14 %","974,599,061.51"
"NEPSE","2023-04-17","1931.84","1937.65","1904.39","1908.04","-1.22 %","920,078,571.12"
"NEPSE","2023-04-18","1905.96","1911.51","1892.82","1904.98","-0.16 %","870,448,151.88"
"NEPSE","2023-04-19","1903.36","1924.4","1903.28","1920.12","0.79 %","872,141,116.12"
"NEPSE","2023-04-20","1918.49","1928.76","1902.15","1904.4","-0.82 %","983,367,311.00"
"NEPSE","2023-04-23","1904.94","1906.66","1881.15","1885.6","-0.99 %","828,534,036.34"
"NEPSE","2023-04-24","1885.77","1891.87","1875.14","1888.32","0.14 %","751,330,393.70"
"NEPSE","2023-04-25","1887.3","1905.73","1885.17","1905.68","0.92 %","885,578,270.76"
"NEPSE","2023-04-26","1907.54","1913.28","1888.89","1892","-0.72 %","847,028,219.41"
"NEPSE","2023-04-27","1892.94","1895.17","1880.25","1889.73","-0.12 %","739,650,247.50"
"NEPSE","2023-04-30","1889.41","1890.34","1867.73","1870.65","-1.01 %","954,322,377.94"
"NEPSE","2023-05-02","1871.63","1878.96","1860.43","1866.4","-0.23 %","692,271,755.19"
"NEPSE","2023-05-03","1866.6846","1868.35","1852.35","1857.23","-0.49 %","620,266,016.88"
"NEPSE","2023-05-04","1856.97","1875.26","1846.67","1869.73","0.69 %","732,689,811.89"
"NEPSE","2023-05-07","1870.41","1872.22","1848.8","1850.61","-1.02 %","608,135,094.13"
"NEPSE","2023-05-08","1850.73","1854.21","1825.61","1833.69","-0.91 %","824,217,001.85"
"NEPSE","2023-05-09","1831.64","1856.07","1828.99","1844.36","0.58 %","774,760,647.07"
"NEPSE","2023-05-10","1845.64","1852.05","1835.61","1841.93","-0.13 %","589,100,077.12"
"NEPSE","2023-05-11","1840.05","1843.44","1831.2","1838.59","-0.18 %","578,841,593.52"
"NEPSE","2023-05-14","1840.82","1849.56","1818.08","1821.64","-0.92 %","900,563,856.25"
"NEPSE","2023-05-15","1821.81","1826.65","1807.53","1818.31","-0.18 %","724,969,980.40"
"NEPSE","2023-05-16","1817.87","1827.77","1810.1","1821.6","0.18 %","640,117,260.52"
"NEPSE","2023-05-17","1821.54","1846.72","1821.02","1845.01","1.28 %","857,624,318.46"
"NEPSE","2023-05-18","1846.69","1883.2","1844.5","1877.32","1.75 %","1,474,765,388.21"
"NEPSE","2023-05-21","1878.68","1903.06","1874.4","1883.2","0.31 %","1,600,492,731.53"
"NEPSE","2023-05-22","1883.45","1898.91","1866.08","1891.31","0.43 %","1,278,704,726.38"
"NEPSE","2023-05-23","1891.37","1942.64","1891.37","1942.63","2.71 %","2,200,023,945.87"
"NEPSE","2023-05-24","1943.81","1962.66","1928.16","1959.12","0.85 %","1,873,018,024.09"
"NEPSE","2023-05-28","1960.95","1977.57","1938.12","1941.74","-0.89 %","2,639,659,499.70"
"NEPSE","2023-05-30","1944.03","1944.06","1884.91","1888.61","-2.74 %","2,341,777,844.61"
"NEPSE","2023-05-31","1884.49","1893.84","1844.32","1849.79","-2.06 %","2,315,169,571.94"
"NEPSE","2023-06-01","1850.79","1877","1837.24","1866.34","0.89 %","1,654,648,922.34"
"NEPSE","2023-06-04","1866.35","1925.11","1865.73","1919.37","2.84 %","1,656,340,391.57"
"NEPSE","2023-06-05","1922.13","1935.8","1899.54","1901.99","-0.91 %","1,973,491,107.31"
"NEPSE","2023-06-06","1902.75","1927.66","1893.61","1927.65","1.35 %","1,981,012,701.99"
"NEPSE","2023-06-07","1929.16","1950.81","1928.13","1932.33","0.24 %","2,368,815,635.92"
"NEPSE","2023-06-08","1933.4","1947.45","1920.65","1939.61","0.38 %","2,305,888,931.72"
"NEPSE","2023-06-11","1941.52","1983.98","1941.24","1980.09","2.09 %","3,454,344,563.91"
"NEPSE","2023-06-12","1984.3638","2003.25","1972","1987.87","0.39 %","2,886,509,415.69"
"NEPSE","2023-06-13","1989.43","2034.8","1977.52","2020.64","1.72 %","4,126,695,943.97"
"NEPSE","2023-06-14","2020.15","2067.1","2015.19","2037.06","0.81 %","5,017,807,682.80"
"NEPSE","2023-06-15","2040.58","2050.03","2017.7","2042.07","0.25 %","3,162,810,843.58"
"NEPSE","2023-06-18","2045.06","2094.33","2037.9","2094.33","2.56 %","4,869,184,016.02"
"NEPSE","2023-06-19","2097.53","2107.6","2075.21","2091.39","-0.14 %","4,740,608,880.28"
"NEPSE","2023-06-20","2093.56","2117.3","2057.03","2064.83","-1.27 %","4,110,606,953.97"
"NEPSE","2023-06-21","2067.21","2082.97","2043.84","2050.78","-0.68 %","3,496,822,260.78"
"NEPSE","2023-06-22","2054.62","2074.38","2042.28","2055.53","0.23 %","3,444,862,501.60"
"NEPSE","2023-06-25","2057.37","2119.8","2057.37","2117.73","3.03 %","6,490,412,665.89"
"NEPSE","2023-06-26","2124.01","2154.86","2120.42","2129.42","0.55 %","5,312,422,087.27"
"NEPSE","2023-06-27","2132.61","2186.68","2132.48","2186.36","2.67 %","5,476,287,740.48"
"NEPSE","2023-06-28","2193.51","2205.97","2146.06","2150.99","-1.62 %","5,972,286,481.45"
"NEPSE","2023-07-02","2154.8","2160.24","2094.07","2097.29","-2.50 %","5,081,976,179.39"
"NEPSE","2023-07-03","2096.72","2113.74","2069.6","2075.97","-1.02 %","4,051,078,375.44"
"NEPSE","2023-07-04","2079.42","2104.38","2067.22","2088.7","0.61 %","2,576,140,128.50"
"NEPSE","2023-07-05","2090.38","2101.59","2046.55","2049.44","-1.88 %","3,073,992,136.78"
"NEPSE","2023-07-06","2050.28","2064.57","2033.43","2049.38","0.00 %","3,077,498,315.30"
"NEPSE","2023-07-09","2050.36","2085.23","2049.69","2077.76","1.38 %","3,042,543,961.01"
"NEPSE","2023-07-10","2081.75","2102.09","2067.85","2076.96","-0.04 %","3,797,986,583.25"
"NEPSE","2023-07-11","2078.25","2084.92","2064.52","2072.24","-0.23 %","2,859,490,490.47"
"NEPSE","2023-07-12","2072.24","2099.71","2072.24","2097.55","1.22 %","3,187,695,774.34"
"NEPSE","2023-07-13","2095.72","2121.83","2080.42","2084.93","-0.60 %","3,390,660,605.31"
"NEPSE","2023-07-16","2085.68","2105.67","2079.18","2097.09","0.58 %","2,376,427,573.77"
"NEPSE","2023-07-17","2097.99","2144.6","2089.16","2144.16","2.24 %","2,560,191,288.71"
"NEPSE","2023-07-18","2147.69","2171.13","2146.52","2154.07","0.46 %","3,548,829,029.13"
"NEPSE","2023-07-19","2154.02","2174.63","2141.82","2165.24","0.52 %","3,348,679,900.45"
"NEPSE","2023-07-20","2165.7","2179.72","2152.82","2163.92","-0.06 %","3,052,410,659.63"
"NEPSE","2023-07-23","2166.47","2228.74","2166.44","2227.16","2.92 %","4,375,196,232.80"
"NEPSE","2023-07-24","2227.21","2244.13","2194.16","2200.5","-1.19 %","4,737,608,810.44"
"NEPSE","2023-07-25","2202.99","2206.46","2162.55","2164.31","-1.64 %","2,910,732,418.71"
"NEPSE","2023-07-26","2168.46","2186.49","2152.54","2156.2","-0.37 %","2,432,508,769.57"
"NEPSE","2023-07-27","2155.49","2165.97","2124.32","2126.48","-1.37 %","2,425,780,564.10"
"NEPSE","2023-07-30","2126.85","2138.67","2091.5","2100.34","-1.22 %","2,502,886,527.87"
"NEPSE","2023-07-31","2097.85","2126.57","2094.06","2106.18","0.27 %","1,858,002,175.73"
"NEPSE","2023-08-01","2106.06","2124.32","2070.33","2077.58","-1.35 %","1,924,434,899.90"
"NEPSE","2023-08-02","2078.6","2086.84","2062","2086.84","0.44 %","1,812,473,856.13"
"NEPSE","2023-08-03","2088.56","2109.29","2083.92","2089.84","0.14 %","1,781,941,701.81"
"NEPSE","2023-08-06","2095.43","2101.9","2041.69","2051.47","-1.83 %","2,687,148,234.55"
"NEPSE","2023-08-07","2051.57","2069.73","2030.19","2048.26","-0.15 %","2,333,573,297.98"
"NEPSE","2023-08-08","2047.72","2055.31","2013.37","2019.85","-1.38 %","1,737,014,499.56"
"NEPSE","2023-08-09","2018.72","2061.08","2000.23","2060.91","2.03 %","1,888,326,469.62"
"NEPSE","2023-08-10","2058.96","2080.81","2045.98","2066.05","0.24 %","2,156,583,945.68"
"NEPSE","2023-08-13","2065.4","2087.93","2057.7","2080.86","0.71 %","3,018,460,512.26"
"NEPSE","2023-08-14","2079.25","2094.04","2073.49","2077.24","-0.17 %","2,091,390,638.30"
"NEPSE","2023-08-15","2077.03","2078.76","2041.12","2045.44","-1.53 %","2,157,312,369.51"
"NEPSE","2023-08-16","2044.05","2044.05","2014","2025.12","-0.99 %","1,679,980,623.09"
"NEPSE","2023-08-17","2025.98","2043.01","2025.4","2033.13","0.39 %","1,541,367,398.79"
"NEPSE","2023-08-20","2033.2","2034.88","2008.03","2011.14","-1.08 %","1,447,408,942.67"
"NEPSE","2023-08-21","2012.46","2019.51","1991.81","1998.28","-0.64 %","1,408,981,601.68"
"NEPSE","2023-08-22","1998.14","2016.18","1990.29","2015.98","0.88 %","1,332,564,769.51"
"NEPSE","2023-08-23","2016.8","2048.26","2015.8","2045.45","1.46 %","1,510,488,984.60"
"NEPSE","2023-08-24","2045.86","2052.2","2009.09","2013.93","-1.54 %","1,550,582,685.37"
"NEPSE","2023-08-27","2014.21","2016.11","1989.22","1993.38","-1.02 %","1,262,767,876.55"
"NEPSE","2023-08-28","1994.03","2009.7","1989.37","1998.48","0.25 %","988,628,562.24"
"NEPSE","2023-08-29","1999.01","2002.81","1988.51","1993.42","-0.25 %","865,120,452.40"
"NEPSE","2023-08-30","1994.63","2001.72","1985.1","1990.59","-0.14 %","1,130,008,041.15"
"NEPSE","2023-09-03","1990.82","1991.11","1958.83","1960.78","-1.49 %","1,186,618,410.87"
"NEPSE","2023-09-04","1960.79","1977.96","1946.62","1967.83","0.35 %","1,099,139,697.16"
"NEPSE","2023-09-05","1966.8","1974.11","1954.19","1961.37","-0.32 %","796,870,408.05"
"NEPSE","2023-09-07","1960.72","1960.78","1929.66","1932.45","-1.47 %","1,150,920,607.60"
"NEPSE","2023-09-10","1933.25","1946.75","1933.06","1942.68","0.52 %","1,072,212,418.60"
"NEPSE","2023-09-11","1942.98","1986.99","1941.86","1986.99","2.28 %","1,518,343,397.24"
"NEPSE","2023-09-12","1987.17","1998.54","1962.71","1967.57","-0.97 %","1,135,057,515.51"
"NEPSE","2023-09-13","1967.26","2007.48","1967.25","2007.06","2.00 %","1,495,521,905.77"
"NEPSE","2023-09-17","2009.99","2010.86","1961.05","1964.91","-2.09 %","2,028,465,610.94"
"NEPSE","2023-09-18","1965.45","1974.98","1952.88","1969.18","0.21 %","870,444,156.82"
"NEPSE","2023-09-19","1970.42","1986.72","1960.62","1985.43","0.82 %","1,176,680,757.50"
"NEPSE","2023-09-21","1988.71","2040.28","1988.67","2029.78","2.23 %","3,293,921,368.32"
"NEPSE","2023-09-24","2029.42","2037.02","2003.83","2010.35","-0.95 %","2,326,895,206.99"
"NEPSE","2023-09-25","2012.21","2015.56","1999.62","2004.45","-0.29 %","1,565,573,471.78"
"NEPSE","2023-09-26","2006.64","2030.51","2005.42","2022.91","0.92 %","2,093,809,518.54"
"NEPSE","2023-09-27","2023.52","2027.19","1993.46","2004.3","-0.91 %","1,814,359,022.20"
"NEPSE","2023-10-01","2004.58","2005.32","1964.44","1971.1","-1.65 %","1,830,486,743.11"
"NEPSE","2023-10-02","1970.28","1982.51","1954.35","1976.29","0.26 %","1,737,314,092.32"
"NEPSE","2023-10-03","1977.83","1978.27","1954.13","1958.72","-0.88 %","1,199,101,324.81"
"NEPSE","2023-10-04","1958.87","1976.19","1957.23","1967.97","0.47 %","1,189,931,385.37"
"NEPSE","2023-10-05","1967.58","1970.15","1954.02","1956.92","-0.56 %","1,106,519,418.20"
"NEPSE","2023-10-08","1963.8","1964.02","1917.69","1921.24","-1.82 %","1,801,766,294.08"
"NEPSE","2023-10-09","1919.97","1926.72","1902.87","1908.66","-0.65 %","1,170,172,722.08"
"NEPSE","2023-10-10","1908.29","1913.58","1885.37","1889.59","-0.99 %","1,283,182,145.32"
"NEPSE","2023-10-11","1890.04","1905.05","1884.4","1894.76","0.27 %","1,088,547,980.13"
"NEPSE","2023-10-12","1896.18","1897.6","1870.19","1874.6","-1.20 %","1,700,129,815.00"
"NEPSE","2023-10-16","1874.13","1876.62","1846.79","1851.43","-1.23 %","1,253,291,070.96"
"NEPSE","2023-10-17","1851.18","1884.67","1851.03","1864.62","0.71 %","1,008,437,860.61"
"NEPSE","2023-10-18","1864.28","1908.4","1864.25","1907.89","2.32 %","934,894,218.15"
"NEPSE","2023-10-19","1908.66","1915.98","1893.94","1903.84","-0.21 %","970,612,892.03"
"NEPSE","2023-10-29","1903.59","1903.91","1867.09","1875.65","-1.48 %","742,925,392.56"
"NEPSE","2023-10-30","1876.47","1878.83","1856.9","1878.7","0.16 %","694,222,217.37"
"NEPSE","2023-10-31","1878.29","1878.98","1860.47","1864.4","-0.76 %","571,483,276.48"
"NEPSE","2023-11-01","1864.19","1872.19","1853.49","1858.56","-0.31 %","812,089,291.31"
"NEPSE","2023-11-02","1858.27","1859.48","1842.73","1847.7","-0.58 %","964,477,711.41"
"NEPSE","2023-11-05","1846.75","1846.77","1817.76","1826.23","-1.16 %","972,367,278.92"
"NEPSE","2023-11-06","1826.68","1850.58","1824.56","1847.54","1.16 %","938,929,040.59"
"NEPSE","2023-11-07","1848.06","1864.85","1847.1","1858.76","0.60 %","996,586,291.90"
"NEPSE","2023-11-08","1858.11","1869.01","1851.19","1863.94","0.27 %","782,743,264.94"
"NEPSE","2023-11-09","1864.4","1866.93","1847.85","1852.08","-0.63 %","836,005,656.08"
"NEPSE","2023-11-20","1852.29","1873.34","1846.52","1853.48","0.07 %","1,099,318,029.70"
"NEPSE","2023-11-21","1853.17","1853.87","1821.38","1829.65","-1.28 %","950,479,583.91"
"NEPSE","2023-11-22","1830.11","1850.54","1816.4","1850.33","1.13 %","1,087,098,495.59"
"NEPSE","2023-11-23","1847.69","1864.59","1826.49","1860.2","0.53 %","1,348,347,430.30"
"NEPSE","2023-11-26","1859.24","1908.19","1852.67","1907.95","2.56 %","2,011,763,358.52"
"NEPSE","2023-11-27","1909.97","1926.52","1889.71","1896.67","-0.59 %","1,754,750,755.82"
"NEPSE","2023-11-28","1896.4","1902.63","1885.23","1894.53","-0.11 %","1,280,228,971.86"
"NEPSE","2023-11-29","1901.75","1906.72","1872.05","1874.79","-1.04 %","3,312,197.00"
"NEPSE","2023-11-29","1894.79","1907.07","1871.93","1876.6","-0.94 %","1,014,195,575.01"
"NEPSE","2023-11-30","1874.24","1876.4","1851.32","1858.53","-0.96 %","1,323,519,357.21"
"NEPSE","2023-12-03","1858.47","1861.67","1837.85","1851.23","-0.39 %","964,010,431.27"
"NEPSE","2023-12-04","1848.71","1859.32","1843.37","1847.81","-0.18 %","1,197,257,894.69"
"NEPSE","2023-12-05","1849.01","1857.35","1833.02","1837.71","-0.54 %","1,544,935,438.34"
"NEPSE","2023-12-06","1837.24","1841.8","1830.31","1841.04","0.18 %","1,141,812,382.78"
"NEPSE","2023-12-07","1840.42","1861.22","1834.64","1852.77","0.63 %","2,799,146,433.95"
"NEPSE","2023-12-10","1866.12","1963.98","1866.12","1963.98","6.00 %","482,482,239.14"
"NEPSE","2023-12-11","1989.54","1989.71","1928.76","1948.57","-0.78 %","4,842,774,386.84"
"NEPSE","2023-12-12","1952.19","1990.39","1940.15","1985.44","1.89 %","4,309,019,196.26"
"NEPSE","2023-12-13","1990.36","2017.22","1976.04","1988.04","0.13 %","3,909,198,570.27"
"NEPSE","2023-12-14","1989.53","1997.12","1973.42","1994.6","0.32 %","3,151,635,750.12"
"NEPSE","2023-12-17","1986.06","2022.82","1951.02","2022.35","1.39 %","5,157,846,979.05"
"NEPSE","2023-12-18","2025.73","2070.59","2025.68","2060.49","1.88 %","6,868,177,565.83"
"NEPSE","2023-12-19","2065.06","2107.32","2053.27","2106.48","2.23 %","5,984,699,175.73"
"NEPSE","2023-12-20","2113.94","2150.98","2110.76","2141.87","1.68 %","7,009,575,176.13"
"NEPSE","2023-12-21","2148.16","2154.51","2102.79","2109.1","-1.53 %","6,274,324,811.90"
"NEPSE","2023-12-24","2113.69","2132.63","2082.93","2088.07","-0.99 %","7,111,733,829.80"
"NEPSE","2023-12-27","2089.89","2109.35","2055.35","2070.84","-0.82 %","5,248,782,611.37"
"NEPSE","2023-12-28","2072.09","2085.36","2059.49","2068.9","-0.09 %","4,290,932,297.60"
"NEPSE","2024-01-01","2072.45","2096.44","2056.87","2060.15","-0.42 %","4,483,982,461.34"
"NEPSE","2024-01-02","2060.47","2061.92","2024.14","2030.1","-1.45 %","4,044,659,922.73"
"NEPSE","2024-01-03","2030.95","2058.31","2023.76","2058","1.37 %","4,048,857,454.59"
"NEPSE","2024-01-04","2058.57","2072.08","2046.05","2049.28","-0.42 %","5,581,107,804.70"
"NEPSE","2024-01-07","2049.9","2056.49","2019.77","2022.92","-1.28 %","5,241,408,379.85"
"NEPSE","2024-01-08","2025.89","2059.66","2025.62","2059.49","1.80 %","4,675,224,906.28"
"NEPSE","2024-01-09","2063.56","2098.04","2063.42","2080.12","1.00 %","6,118,317,866.67"
"NEPSE","2024-01-10","2084.59","2116.44","2084.44","2089.62","0.45 %","5,134,848,789.38"
"NEPSE","2024-01-11","2091.28","2106.43","2082.49","2088.99","-0.03 %","4,307,763,277.27"
"NEPSE","2024-01-14","2093.48","2121.67","2093.44","2120.62","1.51 %","5,450,421,806.40"
"NEPSE","2024-01-16","2125.2","2178.37","2125.11","2175.17","2.57 %","8,023,862,406.69"
"NEPSE","2024-01-17","2181.8","2215.54","2154.02","2163.06","-0.55 %","9,768,969,868.61"
"NEPSE","2024-01-18","2163.39","2167.43","2133.12","2155.82","-0.33 %","8,174,986,282.97"
"NEPSE","2024-01-21","2156.52","2165.67","2123.86","2130.18","-1.18 %","7,677,740,058.04"
"NEPSE","2024-01-22","2128.56","2134.81","2090.64","2098.69","-1.47 %","6,366,070,003.35"
"NEPSE","2024-01-23","2096.99","2112.15","2087.22","2098.29","-0.01 %","4,294,566,751.66"
"NEPSE","2024-01-24","2098.97","2120.46","2083.45","2088.04","-0.48 %","3,897,022,598.98"
"NEPSE","2024-01-25","2088.49","2096.75","2072.78","2084.09","-0.18 %","3,764,505,450.98"
"NEPSE","2024-01-28","2084.64","2098.14","2075.37","2094.46","0.49 %","3,833,776,580.76"
"NEPSE","2024-01-29","2097.48","2114.79","2097.23","2104.72","0.48 %","4,566,522,230.82"
"NEPSE","2024-01-30","2105.87","2128.11","2105.46","2119.61","0.70 %","5,544,217,593.12"
"NEPSE","2024-01-31","2119.17","2131.28","2088.48","2097.93","-1.02 %","5,295,605,057.48"
"NEPSE","2024-02-01","2103.2","2103.22","2063.68","2067.01","-1.47 %","4,180,632,139.37"
"NEPSE","2024-02-04","2067.47","2072.9","2053.46","2061.7","-0.25 %","3,216,727,221.79"
"NEPSE","2024-02-05","2063.93","2084.8","2060.55","2076.27","0.70 %","2,438,058,254.56"
"NEPSE","2024-02-06","2073.83","2087.24","2067.59","2085.71","0.45 %","2,591,534,907.76"
"NEPSE","2024-02-07","2095.1","2107.57","2086.76","2090.64","0.23 %","2,842,550,237.47"
"NEPSE","2024-02-08","2094.18","2097.97","2082.72","2096.38","0.27 %","3,212,283,453.63"
"NEPSE","2024-02-11","2101.28","2109.32","2083.6","2085.82","-0.50 %","4,085,678,472.16"
"NEPSE","2024-02-12","2085.81","2103.91","2081.81","2101.16","0.73 %","3,586,984,128.48"
"NEPSE","2024-02-13","2101.56","2101.55","2064.84","2070.59","-1.45 %","4,667,179,304.14"
"NEPSE","2024-02-14","2071.71","2081.62","2064.34","2076.5","0.28 %","4,252,722,895.26"
"NEPSE","2024-02-15","2075.62","2077.1","2055.72","2062.03","-0.69 %","3,869,118,741.98"
"NEPSE","2024-02-18","2060.68","2062.32","2030.29","2034.82","-1.31 %","3,775,422,196.17"
"NEPSE","2024-02-20","2034.79","2043.5","2025.89","2033.06","-0.08 %","3,113,556,978.43"
"NEPSE","2024-02-21","2034.39","2044.44","2020.88","2026.59","-0.31 %","2,241,961,799.37"
"NEPSE","2024-02-22","2027.57","2030.4","2000.55","2005.83","-1.02 %","3,206,167,025.37"
"NEPSE","2024-02-25","2006.89","2011.81","1976.68","1979.02","-1.33 %","3,086,951,070.51"
"NEPSE","2024-02-26","1980.9","1997.52","1973.3","1992.3","0.67 %","2,017,739,060.68"
"NEPSE","2024-02-27","1992.7","2007.85","1980.43","2001.64","0.46 %","1,869,813,526.21"
"NEPSE","2024-02-28","2002.94","2009.5","1992.46","2000.77","-0.04 %","2,038,100,977.42"
"NEPSE","2024-02-29","2001.02","2007.57","1970.04","1972.09","-1.43 %","2,598,737,228.86"
"NEPSE","2024-03-03","1972.63","1975.39","1946.42","1960.3","-0.59 %","2,082,786,089.08"
"NEPSE","2024-03-04","1976.14","2078.16","1976.14","2078","6.00 %","375,209,978.32"
"NEPSE","2024-03-05","2094.71","2095.19","2003.77","2007.69","-3.38 %","4,113,676,958.02"
"NEPSE","2024-03-06","2008.93","2036.32","1992.34","2017.03","0.46 %","3,450,838,357.20"
"NEPSE","2024-03-07","2020.95","2040.9","2017","2030.55","0.67 %","3,199,205,820.35"
"NEPSE","2024-03-10","2032.58","2061.2","2032.58","2052.65","1.08 %","2,922,771,558.91"
"NEPSE","2024-03-12","2065.63","2111.24","2064.08","2111.24","2.85 %","4,551,632,347.82"
"NEPSE","2024-03-13","2123.91","2124.08","2093.89","2108.72","-0.11 %","4,248,523,332.22"
"NEPSE","2024-03-14","2110.55","2110.55","2074.05","2080.87","-1.32 %","3,943,592,302.13"
"NEPSE","2024-03-17","2082.41","2086.03","2064.32","2070.25","-0.51 %","3,387,980,384.33"
"NEPSE","2024-03-18","2073.59","2075.62","2060.08","2073.53","0.15 %","2,885,637,818.91"
"NEPSE","2024-03-19","2074.54","2091.52","2064.44","2067.29","-0.30 %","3,633,936,554.87"
"NEPSE","2024-03-20","2072.48","2084.59","2058.78","2063.95","-0.16 %","3,496,284,036.16"
"NEPSE","2024-03-21","2065.52","2074.97","2045.11","2048.57","-0.74 %","4,313,017,713.50"
"NEPSE","2024-03-25","2050.68","2051.67","2027.77","2031.55","-0.83 %","2,489,118,485.08"
"NEPSE","2024-03-26","2033","2048.74","2032.13","2041.7","0.49 %","2,354,348,503.01"
"NEPSE","2024-03-27","2042.09","2053.71","2025.1","2030.86","-0.53 %","2,235,485,534.30"
"NEPSE","2024-03-28","2033.42","2039.34","2023.13","2035.64","0.23 %","2,653,349,468.51"
"NEPSE","2024-03-31","2034.71","2040.48","2014.32","2018.33","-0.85 %","3,205,332,324.76"
"NEPSE","2024-04-01","2017.18","2019.76","2006.96","2012.07","-0.31 %","2,874,754,305.75"
"NEPSE","2024-04-02","2014.55","2018.07","2004.28","2010.21","-0.09 %","2,291,645,585.49"
"NEPSE","2024-04-03","2011.66","2017.21","1999.85","2006.78","-0.17 %","2,536,233,986.67"
"NEPSE","2024-04-04","2007.13","2011.37","2000.33","2004.05","-0.13 %","3,037,267,307.85"
"NEPSE","2024-04-07","2009.05","2026.82","2000.36","2026.81","1.13 %","4,256,676,333.56"
"NEPSE","2024-04-09","2035.2","2046.61","2030.44","2036.01","0.45 %","4,143,783,989.11"
"NEPSE","2024-04-10","2038.11","2045.46","2016.34","2025.3","-0.52 %","3,485,660,640.32"
"NEPSE","2024-04-14","2025.7","2031.9","2017.88","2023.35","-0.11 %","3,063,772,652.62"
"NEPSE","2024-04-15","2022.32","2026.99","2002.21","2006.52","-0.83 %","2,797,577,432.68"
"NEPSE","2024-04-16","2004.97","2004.96","1988.19","1991.71","-0.73 %","2,103,019,218.58"
"NEPSE","2024-04-18","1992.37","1992.37","1967.39","1972.14","-0.98 %","2,093,612,792.78"
"NEPSE","2024-04-21","1972.92","1984.46","1953.29","1984.43","0.62 %","2,259,959,456.89"
"NEPSE","2024-04-22","1984.08","1992.78","1964.42","1969.02","-0.77 %","2,058,305,185.19"
"NEPSE","2024-04-24","1969.41","1979.57","1963.34","1969.17","0.01 %","2,536,431,998.50"
